temp,windspeed,cnt
0.62,0.1642,54
0.64,0.1343,141
0.64,0.194,289
0.68,0.2239,437
0.7,0.194,520
0.74,0.2239,529
0.76,0.194,539
0.76,0.2239,564
0.76,0.2836,513
0.78,0.2537,504
0.78,0.2537,462
0.76,0.194,415
0.74,0.2239,373
0.74,0.194,255
0.72,0.194,251
0.7,0.2537,204
0.7,0.2537,150
0.68,0.1642,137
0.66,0.2239,78
0.64,0.2239,61
0.64,0.1642,36
0.62,0.194,11
0.62,0.194,7
0.62,0.1642,22
0.62,0.1642,52
0.64,0.194,151
0.66,0.2239,270
0.68,0.2537,424
0.72,0.2239,519
0.74,0.2537,570
0.76,0.194,498
0.76,0.2537,547
0.78,0.2836,535
0.78,0.2836,501
0.78,0.2985,522
0.76,0.2985,518
0.76,0.194,442
0.74,0.1642,392
0.66,0.4179,143
0.62,0,59
0.62,0.1343,96
0.62,0.2239,65
0.62,0.2985,59
0.6,0.2239,48
0.62,0.1642,18
0.6,0.1343,6
0.6,0.1343,9
0.62,0.1642,20
0.62,0.1045,67
0.66,0,155
0.7,0,263
0.7,0,364
0.72,0.1343,476
0.76,0.1343,525
0.8,0.2836,556
0.8,0.2836,465
0.82,0.2985,460
0.82,0.3284,501
0.82,0.2985,405
0.8,0.2985,383
0.8,0.2985,395
0.78,0.2985,317
0.76,0.2836,247
0.74,0.1642,157
0.72,0.1642,82
0.7,0.194,45
0.7,0.194,14
0.68,0.1343,8
0.68,0.2836,3
0.66,0.2239,5
0.66,0.2239,33
0.66,0.2239,154
0.66,0.2239,450
0.7,0.194,634
0.72,0.2537,257
0.74,0.2985,183
0.76,0.2985,197
0.8,0.3284,237
0.82,0.3881,239
0.82,0.4179,238
0.82,0.3881,256
0.82,0.4925,393
0.82,0.4179,781
0.8,0.4925,710
0.78,0.3582,526
0.7,0.5224,204
0.6,0.4478,71
0.62,0.0896,55
0.62,0,50
0.64,0.1045,36
0.64,0.194,4
0.62,0.0896,5
0.62,0.1343,5
0.62,0.1343,6
0.62,0.1343,41
0.6,0.1045,144
0.6,0.194,483
0.6,0.1642,671
0.62,0.194,305
0.62,0.2836,177
0.66,0.194,208
0.7,0,253
0.7,0,289
0.72,0.1343,252
0.72,0.1343,275
0.72,0.1642,398
0.74,0.0896,839
0.74,0.1642,796
0.72,0.1642,556
0.54,0.1343,431
0.68,0.1045,304
0.66,0.1045,217
0.66,0.1045,160
0.64,0.1343,61
0.64,0.0896,26
0.64,0.0896,14
0.62,0.0896,8
0.62,0,8
0.62,0.2537,33
0.6,0.2239,178
0.6,0.2836,507
0.62,0.2537,693
0.66,0.2537,311
0.7,0.3881,220
0.72,0.2836,218
0.72,0.194,292
0.74,0.1343,293
0.76,0.194,254
0.76,0.2985,290
0.76,0.2836,487
0.76,0.1642,827
0.74,0.194,785
0.72,0.1642,591
0.68,0.1642,479
0.68,0.1642,359
0.66,0.1642,264
0.66,0.2239,140
0.66,0.2537,86
0.64,0.2239,34
0.64,0.2239,16
0.62,0.0896,4
0.62,0.0896,6
0.62,0.0896,45
0.62,0.1343,141
0.64,0.194,402
0.64,0.194,694
0.64,0.2239,298
0.66,0.2836,204
0.7,0.2836,235
0.7,0.3582,310
0.72,0.2985,316
0.72,0.2836,254
0.72,0.2836,258
0.74,0.4478,222
0.7,0.2537,227
0.62,0.3582,110
0.62,0.3582,45
0.62,0.2537,39
0.64,0.2537,85
0.6,0.1343,23
0.6,0.1343,73
0.56,0.1343,86
0.56,0.1045,76
0.54,0,41
0.56,0.2537,26
0.54,0.2836,13
0.5,0.194,12
0.5,0.194,36
0.52,0.1045,86
0.54,0.1642,210
0.56,0.2537,332
0.6,0.2985,493
0.58,0.2836,536
0.62,0.3582,668
0.62,0.2537,679
0.64,0.2985,647
0.64,0.2537,702
0.64,0.2537,644
0.64,0,586
0.64,0,512
0.64,0.1642,554
0.62,0.2836,399
0.6,0.1045,316
0.58,0.1343,228
0.56,0.1045,238
0.54,0.1642,169
0.54,0.1343,121
0.52,0.1045,89
0.52,0.1045,50
0.5,0.0896,13
0.5,0,12
0.46,0.1045,22
0.5,0.1045,35
0.54,0.0896,140
0.6,0.194,300
0.62,0.2239,404
0.64,0.2537,511
0.66,0.2985,684
0.68,0.2836,686
0.68,0.3284,678
0.7,0,644
0.7,0.2985,662
0.7,0.2537,578
0.7,0.2537,496
0.68,0.2836,453
0.66,0.194,314
0.62,0.1642,246
0.62,0.3881,226
0.58,0.1045,108
0.58,0,49
0.56,0.1642,14
0.56,0.2239,11
0.56,0.1642,5
0.54,0.0896,8
0.52,0,35
0.52,0,139
0.56,0.2239,517
0.6,0.2239,665
0.62,0.2836,282
0.64,0.4627,187
0.64,0.4925,239
0.64,0.4478,282
0.64,0.3582,274
0.62,0.4925,270
0.66,0.2985,292
0.66,0.4627,448
0.64,0.4478,834
0.64,0.3881,822
0.62,0.4179,645
0.6,0.3582,461
0.58,0.2537,265
0.56,0.2836,168
0.58,0.2985,86
0.54,0.4179,34
0.52,0.3284,20
0.52,0.2985,8
0.5,0.194,5
0.5,0.194,5
0.48,0.1642,36
0.48,0.2537,184
0.48,0.2985,569
0.48,0.2239,710
0.52,0.2537,335
0.52,0.2985,176
0.56,0.194,227
0.54,0.2239,247
0.6,0.1642,267
0.58,0.1642,276
0.58,0.1343,272
0.6,0.194,473
0.6,0,850
0.6,0.194,790
0.58,0.2537,513
0.56,0.2239,415
0.54,0.1642,283
0.56,0.1045,193
0.54,0.0896,113
0.52,0.0896,49
0.52,0,27
0.5,0,11
0.46,0,8
0.46,0.1045,10
0.48,0,38
0.48,0,172
0.5,0,547
0.54,0,668
0.56,0.0896,303
0.6,0.0896,203
0.62,0.0896,226
0.62,0,315
0.62,0.0896,303
0.64,0,302
0.64,0,300
0.64,0.1343,452
0.62,0.1343,724
0.6,0.194,782
0.56,0.2985,538
0.54,0.2836,408
0.54,0.1642,298
0.52,0.0896,248
0.52,0,123
0.52,0.1343,59
0.52,0.1642,22
0.52,0.0896,12
0.5,0.1045,5
0.46,0.1045,6
0.48,0.0896,34
0.46,0.1045,170
0.5,0.1642,526
0.52,0,681
0.58,0,337
0.6,0.0896,210
0.66,0.2239,237
0.7,0,336
0.7,0.2836,315
0.72,0.2537,265
0.74,0,333
0.72,0.2239,466
0.72,0.2537,869
0.7,0.2836,813
0.7,0.2836,602
0.66,0.2985,478
0.62,0.3284,313
0.6,0.1642,228
0.56,0.1343,177
0.56,0.1642,77
0.56,0.1642,29
0.56,0,19
0.54,0.0896,8
0.52,0,10
0.5,0.1045,29
0.52,0.0896,139
0.52,0.1045,428
0.58,0.0896,700
0.62,0.1642,382
0.66,0.2537,249
0.7,0.2537,264
0.72,0.3284,369
0.74,0.2537,416
0.76,0.3881,373
0.76,0.2836,397
0.76,0.2985,523
0.76,0.194,793
0.76,0.2239,723
0.74,0.2239,555
0.72,0.1343,408
0.7,0.1343,339
0.68,0.1045,291
0.64,0.1642,215
0.64,0.1045,206
0.64,0.0896,123
0.64,0.2239,89
0.62,0,40
0.62,0,8
0.6,0.1045,19
0.56,0.1045,80
0.58,0.1045,87
0.62,0.1045,244
0.64,0.1642,340
0.7,0.1045,466
0.76,0,569
0.8,0.2537,531
0.82,0.2836,585
0.82,0.194,593
0.84,0.2985,555
0.82,0.194,534
0.84,0,495
0.82,0.2239,451
0.8,0.1642,360
0.76,0.2239,363
0.74,0.194,316
0.7,0.1642,214
0.68,0.1642,230
0.66,0.1045,158
0.64,0.1343,116
0.64,0.1343,73
0.64,0.1045,29
0.62,0.0896,10
0.62,0.0896,13
0.62,0,30
0.6,0.1045,62
0.64,0.0896,181
0.7,0,266
0.76,0.1045,413
0.76,0.0896,499
0.82,0,502
0.84,0.1343,492
0.84,0.1343,500
0.84,0.2239,475
0.84,0.2836,508
0.82,0.2836,521
0.82,0.2239,490
0.82,0.2836,375
0.76,0.1642,363
0.72,0.1642,253
0.7,0.1642,159
0.72,0.1045,110
0.7,0.1045,41
0.66,0.1642,24
0.66,0.1045,17
0.64,0.1045,6
0.64,0.1343,7
0.64,0.1343,37
0.62,0.1045,144
0.64,0.1045,503
0.66,0.1343,651
0.7,0.1343,316
0.72,0.1642,147
0.76,0.2239,202
0.8,0.194,261
0.8,0.2985,248
0.82,0.2836,259
0.8,0.3582,259
0.8,0.4179,427
0.8,0.3582,800
0.8,0.2985,831
0.76,0.3284,596
0.74,0.2239,394
0.72,0.194,250
0.72,0.194,164
0.7,0.2239,80
0.7,0.2239,28
0.68,0.1642,16
0.68,0.194,6
0.66,0.2537,12
0.6,0.1642,4
0.6,0.1343,29
0.6,0.1343,136
0.62,0.2537,303
0.62,0.2239,613
0.64,0.2836,285
0.64,0.2836,125
0.66,0.3582,65
0.66,0.2537,95
0.66,0.194,59
0.64,0.2537,60
0.66,0.194,116
0.66,0.2836,239
0.66,0.2836,681
0.68,0.194,653
0.68,0.194,491
0.68,0.194,386
0.68,0.1045,274
0.66,0.1045,207
0.66,0.2239,89
0.66,0.194,34
0.64,0,28
0.62,0.1343,4
0.62,0.194,8
0.6,0.1343,10
0.6,0.194,40
0.6,0.2239,194
0.6,0.2985,505
0.62,0.5224,713
0.64,0.5821,352
0.64,0.4179,198
0.66,0.4478,246
0.68,0.4179,334
0.7,0.3881,255
0.72,0.4179,320
0.72,0.4925,281
0.72,0.4925,392
0.72,0.4925,857
0.72,0.4478,744
0.7,0.3881,671
0.68,0.4179,448
0.64,0.3582,396
0.62,0.2985,238
0.62,0.2836,153
0.6,0.2985,48
0.6,0.2239,21
0.62,0.2537,9
0.62,0.2836,5
0.6,0.2537,6
0.6,0.2537,40
0.58,0.2836,181
0.6,0.2836,506
0.6,0.3284,719
0.62,0.2239,357
0.64,0.4179,179
0.66,0.2537,228
0.66,0.2239,265
0.68,0.1642,284
0.7,0.2836,298
0.74,0.2985,324
0.72,0.2836,438
0.72,0.2239,867
0.74,0.194,823
0.7,0.2537,579
0.66,0.2537,435
0.64,0.1642,337
0.64,0.2239,242
0.62,0.1642,172
0.6,0.1642,94
0.58,0.194,51
0.56,0.1045,15
0.56,0.1642,5
0.56,0.1642,14
0.54,0.1045,33
0.54,0.1343,151
0.56,0.1642,430
0.6,0.1642,653
0.62,0.1642,366
0.64,0.1642,216
0.66,0.194,286
0.7,0.1642,403
0.7,0.2537,393
0.72,0.194,376
0.72,0.194,377
0.72,0.194,558
0.74,0.2836,823
0.72,0.2239,693
0.7,0.1642,467
0.68,0.194,385
0.66,0.1045,333
0.64,0.1343,321
0.62,0.2537,222
0.58,0.1343,137
0.56,0,95
0.58,0,67
0.56,0.0896,27
0.54,0.1343,8
0.54,0.1045,23
0.54,0.194,47
0.54,0.194,78
0.58,0.1642,204
0.6,0.0896,367
0.64,0.194,435
0.66,0.1642,566
0.68,0.1045,603
0.72,0.1642,617
0.72,0.2239,573
0.74,0.2537,583
0.72,0.1045,542
0.72,0.2537,593
0.72,0.2239,571
0.7,0.194,461
0.66,0.194,352
0.64,0.2239,290
0.62,0.2985,280
0.6,0.2985,183
0.56,0.1343,148
0.56,0.1642,88
0.56,0.0896,74
0.54,0.1045,28
0.54,0.0896,18
0.54,0.1343,17
0.52,0.1045,23
0.52,0.0896,48
0.56,0.2537,119
0.56,0.1642,274
0.58,0,436
0.62,0.1045,546
0.62,0,615
0.64,0.1642,614
0.64,0,582
0.66,0.2239,463
0.66,0.2985,580
0.64,0.2239,593
0.64,0.194,513
0.64,0.1642,390
0.62,0.194,302
0.62,0.194,246
0.6,0.194,153
0.58,0.194,108
0.56,0.2537,40
0.54,0.2239,14
0.54,0.2239,9
0.52,0.2239,4
0.54,0.194,9
0.52,0.1343,23
0.52,0.1343,37
0.52,0.2239,145
0.54,0.194,474
0.54,0.2239,250
0.54,0.1045,91
0.54,0.1642,121
0.56,0.1343,168
0.58,0.1343,225
0.58,0.194,219
0.6,0.194,237
0.6,0.194,332
0.6,0.194,723
0.62,0.1642,642
0.62,0.0896,463
0.62,0.1343,362
0.62,0.1045,273
0.62,0.1642,164
0.6,0.194,74
0.6,0.1642,35
0.6,0.1642,14
0.6,0.1343,15
0.6,0.1045,8
0.6,0.1343,10
0.6,0.194,37
0.6,0.1045,161
0.6,0.1343,480
0.6,0.1642,673
0.64,0.0896,328
0.64,0.0896,180
0.66,0.1343,230
0.7,0.0896,292
0.74,0.1343,272
0.76,0.1045,227
0.78,0.1642,259
0.8,0.2239,334
0.8,0.194,811
0.8,0.1642,795
0.8,0.2239,514
0.8,0.2537,458
0.76,0.1642,276
0.72,0.0896,291
0.72,0.1343,125
0.7,0.194,53
0.68,0.194,27
0.66,0.1642,6
0.66,0.1343,8
0.66,0.0896,7
0.66,0.0896,39
0.64,0.0896,165
0.66,0,464
0.7,0.1045,643
0.72,0,316
0.82,0.1343,167
0.84,0.194,188
0.86,0.1642,180
0.86,0.1045,211
0.88,0.194,190
0.9,0,179
0.9,0.1045,335
0.9,0,691
0.9,0,672
0.88,0.2537,539
0.86,0.2239,407
0.84,0.0896,344
0.82,0.1045,257
0.78,0.1045,123
0.74,0.0896,69
0.72,0.1343,18
0.72,0.1045,18
0.72,0,11
0.7,0.0896,12
0.7,0.1045,40
0.7,0.0896,150
0.7,0.0896,463
0.74,0,590
0.8,0.194,256
0.84,0.1045,150
0.86,0.1343,161
0.9,0.194,215
0.9,0,172
0.88,0.1642,176
0.92,0.1642,194
0.9,0.1343,320
0.88,0,615
0.86,0.194,640
0.88,0.2239,499
0.86,0.194,436
0.82,0.194,311
0.8,0.1642,243
0.8,0.0896,146
0.76,0.1045,93
0.76,0.1642,31
0.74,0,12
0.74,0,7
0.76,0,10
0.74,0.0896,38
0.74,0,122
0.74,0.1642,359
0.76,0.1343,613
0.76,0.2239,333
0.8,0.3582,185
0.8,0.1642,236
0.84,0.1343,254
0.88,0.2239,300
0.88,0.2239,263
0.9,0.3582,284
0.9,0.2239,380
0.82,0.1642,646
0.8,0.194,505
0.76,0.5224,362
0.76,0.5224,202
0.68,0.2836,217
0.68,0.1343,197
0.66,0,174
0.64,0,116
0.66,0.1343,123
0.64,0.194,93
0.64,0.0896,42
0.64,0.1642,19
0.64,0.194,12
0.64,0.0896,47
0.64,0.1642,78
0.68,0.2239,167
0.72,0.194,332
0.74,0.194,494
0.76,0.2239,516
0.8,0.194,602
0.82,0.194,564
0.78,0.2537,609
0.84,0.3284,483
0.84,0.2985,513
0.82,0.2537,530
0.82,0.2985,481
0.8,0.194,425
0.78,0.194,386
0.76,0.1343,322
0.74,0.1045,279
0.72,0,225
0.7,0,163
0.68,0.0896,127
0.68,0,114
0.66,0.0896,60
0.66,0,13
0.62,0.1343,8
0.64,0.1642,25
0.64,0.1045,71
0.7,0,141
0.72,0,232
0.76,0,452
0.76,0.1343,506
0.8,0.2239,556
0.8,0.2836,585
0.84,0.2985,551
0.86,0.2239,487
0.84,0.2537,461
0.84,0.2537,532
0.82,0.2537,534
0.8,0.2985,423
0.78,0.2537,332
0.76,0.2239,253
0.74,0.1045,178
0.74,0.1045,87
0.72,0.2537,68
0.7,0.2239,31
0.7,0.2239,14
0.68,0.2537,5
0.66,0.2537,4
0.66,0.1642,43
0.64,0.1642,158
0.66,0.2239,485
0.66,0.194,608
0.7,0.194,268
0.76,0.1642,184
0.8,0.3284,181
0.76,0.2985,270
0.72,0.2985,260
0.78,0.2537,251
0.78,0.4627,233
0.8,0.3881,414
0.8,0.4627,833
0.76,0.4478,791
0.74,0.4627,582
0.72,0.4478,475
0.68,0.3284,331
0.66,0.3881,187
0.64,0.3284,103
0.62,0.3284,37
0.6,0.3881,30
0.56,0.2836,9
0.54,0.2836,9
0.54,0.2985,10
0.52,0.3881,39
0.52,0.2985,188
0.52,0.3582,552
0.56,0.3284,656
0.58,0.4179,328
0.62,0.3582,190
0.64,0.4179,235
0.66,0.4478,308
0.7,0.4627,306
0.7,0.4627,267
0.72,0.4627,317
0.72,0.4925,416
0.72,0.4179,900
0.72,0.3582,824
0.72,0.2239,612
0.7,0.2836,505
0.68,0.194,328
0.66,0.2537,245
0.62,0.1343,131
0.62,0.194,54
0.6,0.1642,23
0.56,0.1343,14
0.58,0.0896,8
0.6,0.2537,11
0.6,0.2836,36
0.58,0.2836,200
0.6,0.3582,527
0.62,0.3284,687
0.66,0.3582,282
0.7,0.2537,172
0.74,0.3284,209
0.76,0.2985,322
0.8,0.3284,321
0.8,0.3582,270
0.8,0.4627,249
0.82,0.4478,392
0.82,0.3881,843
0.8,0.3284,804
0.78,0.3284,643
0.76,0.194,445
0.74,0.1343,367
0.72,0.0896,297
0.68,0.1343,159
0.66,0.1045,54
0.66,0,25
0.66,0.0896,13
0.66,0.0896,7
0.62,0.1045,11
0.62,0.0896,47
0.62,0.0896,193
0.62,0.1045,508
0.66,0.1343,617
0.7,0.1642,351
0.74,0.194,184
0.8,0.194,211
0.84,0.2836,276
0.86,0.2239,236
0.86,0.3284,254
0.86,0.3284,219
0.88,0.194,387
0.88,0.194,705
0.86,0.2239,697
0.84,0.2985,571
0.82,0.194,470
0.76,0.194,398
0.76,0.1642,274
0.74,0.1343,171
0.74,0.1343,114
0.74,0.1642,42
0.72,0.194,18
0.72,0.194,8
0.7,0.1642,10
0.7,0.1045,45
0.7,0.1642,163
0.7,0.1045,380
0.74,0.1045,624
0.76,0.1642,300
0.9,0.2985,171
0.9,0.2836,188
0.92,0.2537,226
0.94,0.194,239
0.96,0.2239,233
0.96,0,230
0.96,0,351
0.98,0.194,539
0.96,0,464
0.9,0.194,363
0.92,0.2537,308
0.86,0.194,236
0.82,0.194,163
0.82,0.194,48
0.64,0.1642,69
0.64,0.2239,58
0.64,0,61
0.64,0,23
0.62,0,18
0.64,0.1642,10
0.64,0.1642,42
0.64,0.1642,92
0.64,0.1642,194
0.64,0.1642,275
0.88,0.2537,404
0.88,0.2537,452
0.88,0.2537,471
0.88,0.2537,428
0.88,0.2537,409
0.88,0.2537,404
0.9,0.1642,373
0.88,0.1343,362
0.88,0,339
0.84,0.2537,374
0.82,0.1642,292
0.82,0.1642,213
0.78,0.1642,172
0.78,0.0896,152
0.76,0,149
0.74,0.1343,93
0.72,0.0896,90
0.72,0.1343,33
0.7,0.194,4
0.68,0.1045,10
0.7,0.0896,27
0.74,0,50
0.78,0.1045,142
0.82,0,219
0.86,0.2985,366
0.88,0.2239,377
0.9,0.2239,433
0.92,0.2537,420
0.92,0.2537,444
0.9,0.2836,345
0.92,0.2985,313
0.92,0.2985,413
0.88,0.3582,370
0.84,0.1343,382
0.84,0.1343,332
0.84,0.1343,258
0.82,0.1343,151
0.78,0.1642,110
0.76,0.2239,43
0.76,0.194,17
0.74,0.2537,15
0.72,0.4179,5
0.72,0.2985,12
0.72,0,40
0.7,0.1045,136
0.74,0.1045,398
0.76,0.194,568
0.78,0.2537,295
0.8,0.2537,174
0.84,0.2985,201
0.84,0.194,257
0.86,0.2239,236
0.86,0.2239,230
0.84,0.194,234
0.84,0.2836,365
0.84,0.1343,747
0.84,0.1642,730
0.78,0.1343,581
0.78,0.1343,395
0.76,0.1343,258
0.74,0.1642,188
0.74,0.1045,102
0.72,0,53
0.72,0,14
0.72,0,10
0.7,0.1343,2
0.68,0.1045,6
0.7,0,35
0.7,0.1343,154
0.74,0,483
0.74,0.0896,646
0.8,0.1642,272
0.82,0.2239,209
0.86,0.194,217
0.88,0.194,272
0.9,0.1343,283
0.9,0.194,310
0.9,0,401
0.9,0.194,527
0.86,0.1642,722
0.86,0,627
0.84,0.1343,497
0.76,0.4925,376
0.7,0.2836,196
0.68,0.194,177
0.66,0,171
0.68,0.0896,159
0.68,0,123
0.66,0.1343,93
0.68,0.194,32
0.68,0.2537,16
0.66,0,19
0.66,0,32
0.68,0,72
0.7,0.1045,153
0.76,0,293
0.8,0,447
0.82,0.1343,485
0.86,0.2239,494
0.9,0,499
0.9,0.1642,547
0.92,0.2985,454
0.92,0.2537,389
0.92,0.2985,414
0.9,0.194,430
0.86,0.2239,432
0.86,0.2239,551
0.84,0.1343,584
0.82,0.2239,502
0.78,0.0896,183
0.74,0.1045,88
0.74,0.2836,30
0.74,0,18
0.72,0.194,7
0.72,0,7
0.72,0,29
0.72,0,133
0.76,0,343
0.8,0.1343,550
0.84,0.2985,293
0.86,0.3582,186
0.9,0.2985,244
0.9,0.3582,276
0.92,0.2239,310
0.92,0.3284,241
0.92,0.3582,254
0.92,0.2537,433
0.92,0.1642,689
0.9,0.3284,607
0.88,0.2537,503
0.86,0.2239,321
0.84,0.194,323
0.82,0.1343,225
0.8,0.1642,131
0.78,0.1343,102
0.78,0.2239,29
0.76,0.1343,17
0.74,0.194,7
0.74,0.2239,6
0.74,0.194,35
0.74,0.194,131
0.78,0.1343,353
0.8,0.1642,585
0.82,0.1343,304
0.86,0,210
0.84,0.0896,233
0.88,0.1045,331
0.9,0.1045,293
0.9,0.1642,275
0.92,0.194,285
0.92,0.1045,369
0.92,0,576
0.9,0.2537,560
0.88,0.2239,418
0.86,0.1045,336
0.82,0.1343,300
0.8,0.194,288
0.8,0.1045,164
0.78,0.1343,150
0.76,0.1642,71
0.76,0.1642,58
0.74,0.1343,31
0.74,0.1642,16
0.74,0.194,14
0.74,0.1045,31
0.78,0.1045,71
0.82,0.194,152
0.84,0.1642,256
0.92,0.2239,325
0.94,0.194,367
0.96,0.3582,342
0.96,0.2537,360
0.96,0.1343,308
0.96,0,306
1,0.1642,294
0.96,0.1343,279
0.94,0.0896,277
0.92,0.1343,287
0.9,0.1642,276
0.88,0.194,201
0.84,0.194,220
0.84,0.1642,148
0.82,0.1343,147
0.82,0.1045,124
0.82,0.1045,70
0.8,0.1045,35
0.78,0.1045,13
0.78,0,6
0.78,0.1343,21
0.8,0,52
0.84,0.1343,130
0.86,0.1045,242
0.9,0,319
0.92,0.2985,389
0.92,0.194,376
0.94,0.2537,337
0.96,0.1642,312
0.92,0.2836,298
0.8,0.2239,291
0.78,0,270
0.78,0.1045,253
0.78,0.1642,250
0.76,0.0896,285
0.76,0.1343,207
0.74,0.0896,122
0.68,0.0896,123
0.68,0.0896,39
0.7,0.1045,18
0.7,0.194,5
0.7,0.194,5
0.66,0.3881,2
0.66,0.2239,28
0.64,0.2537,92
0.66,0.2239,230
0.66,0.1642,455
0.66,0.1642,363
0.66,0.194,175
0.72,0.1343,216
0.74,0.1343,266
0.76,0.2537,255
0.74,0.2537,242
0.76,0.2239,280
0.78,0.2836,413
0.78,0.1642,849
0.76,0.1343,872
0.74,0.1642,631
0.74,0.1045,447
0.74,0.0896,331
0.72,0.1045,224
0.7,0.1045,131
0.7,0.0896,69
0.7,0.1343,15
0.7,0.1343,16
0.68,0,3
0.68,0.1343,4
0.66,0.1343,42
0.68,0.1045,187
0.7,0.1045,520
0.72,0.1343,649
0.74,0.1343,331
0.76,0.194,190
0.8,0.194,249
0.8,0.1343,272
0.82,0.194,280
0.82,0.1642,242
0.8,0.2239,265
0.8,0.2239,435
0.78,0.194,872
0.7,0.2239,819
0.7,0.2239,414
0.64,0.2239,84
0.64,0.1045,90
0.64,0.1343,139
0.64,0.1045,103
0.66,0.1343,44
0.64,0,14
0.64,0,5
0.64,0.1343,5
0.64,0.1343,7
0.64,0,41
0.64,0.1343,185
0.66,0.1045,497
0.68,0.1642,674
0.7,0.1343,328
0.72,0.1343,195
0.76,0.1343,229
0.78,0,292
0.8,0.1642,273
0.8,0.2239,241
0.8,0.2537,276
0.8,0.194,411
0.8,0.2239,830
0.78,0.2537,814
0.74,0.2239,633
0.74,0.1642,483
0.72,0.2239,391
0.72,0.2537,244
0.7,0.2537,152
0.68,0,56
0.66,0,21
0.66,0.0896,9
0.64,0.1045,10
0.64,0.1045,5
0.62,0.1045,44
0.64,0.0896,178
0.64,0.1343,512
0.68,0.1343,702
0.72,0.1045,327
0.74,0.1642,214
0.76,0.1045,215
0.78,0.1343,292
0.8,0.2239,277
0.78,0.2239,209
0.8,0.194,271
0.8,0.194,439
0.76,0.2239,795
0.76,0.1343,825
0.74,0.2239,629
0.74,0.2239,514
0.72,0.2239,373
0.72,0.1642,318
0.7,0.2239,211
0.7,0.1642,95
0.68,0.1045,59
0.66,0.0896,17
0.68,0,9
0.66,0,11
0.66,0.0896,34
0.7,0,127
0.7,0,380
0.7,0,713
0.72,0,414
0.74,0,268
0.76,0.1343,288
0.76,0.1045,379
0.8,0.1343,374
0.8,0,369
0.8,0.1045,353
0.8,0.2239,492
0.8,0.1642,835
0.78,0.194,631
0.74,0.1642,488
0.74,0.1343,389
0.72,0,299
0.74,0,263
0.72,0.1343,212
0.72,0.0896,191
0.7,0.1045,118
0.7,0.1045,101
0.7,0.1045,40
0.66,0.1045,9
0.64,0.1045,5
0.64,0.0896,35
0.64,0.2836,48
0.62,0.2836,151
0.66,0.194,282
0.72,0.0896,401
0.72,0.1045,439
0.74,0.0896,499
0.76,0.0896,591
0.8,0.1045,632
0.8,0.1642,560
0.72,0.3582,566
0.7,0.1642,458
0.72,0.1343,351
0.72,0.0896,431
0.72,0.0896,356
0.7,0.2239,269
0.7,0.194,225
0.68,0.0896,211
0.68,0.1642,187
0.68,0.1343,168
0.68,0.1642,115
0.68,0.1642,57
0.68,0.1045,19
0.68,0.1343,9
0.68,0.1343,15
0.7,0.0896,47
0.7,0.1343,133
0.72,0,221
0.76,0.1343,382
0.82,0.1642,451
0.84,0.1045,489
0.86,0.1045,480
0.9,0.2537,476
0.86,0.1343,489
0.86,0.2239,495
0.8,0.4925,436
0.72,0.3582,312
0.72,0.2239,312
0.72,0.2537,294
0.72,0.0896,223
0.72,0.1045,130
0.72,0.1343,91
0.72,0.1045,43
0.7,0.194,11
0.7,0.1045,15
0.68,0.0896,6
0.68,0.1045,12
0.66,0.1045,50
0.68,0.1343,140
0.72,0.0896,483
0.74,0.1045,667
0.76,0.1642,348
0.8,0,186
0.84,0.2239,182
0.84,0.1343,237
0.84,0.2836,239
0.88,0.1045,212
0.86,0.2537,237
0.76,0.5821,386
0.76,0.5821,755
0.84,0,794
0.8,0.1343,595
0.8,0.1343,454
0.76,0.1343,328
0.76,0.0896,284
0.74,0.0896,166
0.72,0.1045,53
0.74,0,25
0.72,0.0896,7
0.72,0,3
0.72,0,7
0.68,0.0896,38
0.72,0.1045,213
0.74,0,526
0.8,0,661
0.82,0.2239,320
0.84,0.194,159
0.86,0,206
0.9,0,254
0.92,0.194,221
0.94,0.2537,214
0.92,0.1642,244
0.92,0.1642,381
0.92,0,770
0.9,0.194,772
0.88,0.2537,547
0.86,0.1642,427
0.82,0.1343,333
0.8,0.2239,244
0.78,0.194,161
0.76,0.1642,53
0.76,0.1045,16
0.74,0.1343,8
0.74,0.1343,4
0.72,0.1343,6
0.72,0.1642,46
0.72,0.1642,162
0.74,0.1642,495
0.78,0.1045,679
0.82,0,297
0.9,0.194,138
0.9,0,183
0.92,0.1343,202
0.94,0,203
0.94,0.3284,170
0.92,0.3582,194
0.74,0.2537,224
0.74,0.2537,370
0.76,0.1343,643
0.76,0.1045,516
0.74,0.0896,366
0.76,0,319
0.76,0.0896,288
0.76,0.0896,131
0.74,0.0896,66
0.74,0.0896,25
0.72,0.194,7
0.72,0.1045,5
0.72,0.1045,8
0.72,0.1045,40
0.72,0.1343,152
0.74,0.2836,473
0.76,0.2537,657
0.76,0.2836,318
0.76,0.194,198
0.8,0.1045,216
0.84,0.2836,274
0.84,0.1343,254
0.86,0.0896,197
0.84,0.0896,292
0.84,0.0896,358
0.86,0,771
0.86,0.194,777
0.84,0.2537,533
0.82,0.1642,505
0.66,0.2537,332
0.66,0.2537,68
0.66,0.2239,65
0.66,0.0896,34
0.66,0.1343,11
0.66,0.0896,19
0.66,0.1045,36
0.66,0.1642,9
0.66,0.1343,42
0.66,0.1642,126
0.66,0.194,360
0.68,0.1642,691
0.7,0.1343,373
0.7,0.1642,233
